Time;Position;Velocity;Acceleration;ActualTime
8,930157;0,8353219;2,393135;-0,04905;638546757117156146
8,935157;0,8470423;2,344085;-0,04905;638546757117216139
8,940157;0,8585175;2,295035;-0,04905;638546757117216139
8,945157;0,8697475;2,245985;-0,04905;638546757117266147
8,950157;0,8807321;2,196935;-0,04905;638546757117326140
8,955157;0,8914716;2,147885;-0,04905;638546757117376141
8,960157;0,9019657;2,098835;-0,04905;638546757117436142
8,965158;0,9122146;2,049785;-0,04905;638546757117496140
8,970158;0,9222183;2,000735;-0,04905;638546757117546150
8,975158;0,9319767;1,951685;-0,04905;638546757117606205
8,980158;0,9414899;1,902635;-0,04905;638546757117666136
8,985158;0,9507579;1,853585;-0,04905;638546757117666136
8,990158;0,9597805;1,804535;-0,04905;638546757117716138
8,995158;0,968558;1,755485;-0,04905;638546757117766144
9,000158;0,9770901;1,706435;-0,04905;638546757117816154
9,005158;0,9853771;1,657385;-0,04905;638546757117876139
9,010159;0,9934188;1,608335;-0,04905;638546757117926139
9,015159;1,001215;1,559285;-0,04905;638546757117986140
9,020159;1,008766;1,510235;-0,04905;638546757118036147
9,025159;1,016072;1,461185;-0,04905;638546757118096139
9,030159;1,023133;1,412135;-0,04905;638546757118156133
9,035159;1,029948;1,363085;-0,04905;638546757118206144
9,040159;1,036519;1,314035;-0,04905;638546757118266139
9,045159;1,042844;1,264985;-0,04905;638546757118266139
9,050159;1,048923;1,215935;-0,04905;638546757118316141
9,05516;1,054758;1,166885;-0,04905;638546757118376161
9,06016;1,060347;1,117835;-0,04905;638546757118436152
9,06516;1,065691;1,068785;-0,04905;638546757118496137
9,07016;1,070789;1,019735;-0,04905;638546757118546144
9,07516;1,075643;0,9706851;-0,04905;638546757118606135
9,08016;1,080251;0,9216352;-0,04905;638546757118656143
9,08516;1,084614;0,8725852;-0,04905;638546757118716142
9,09016;1,088732;0,8235352;-0,04905;638546757118716142
9,09516;1,092604;0,7744852;-0,04905;638546757118776134
9,100161;1,096231;0,7254353;-0,04905;638546757118826142
9,105161;1,099613;0,6763853;-0,04905;638546757118886139
9,110161;1,10275;0,6273353;-0,04905;638546757118936141
9,115161;1,105641;0,5782853;-0,04905;638546757118986141
9,120161;1,108287;0,5292354;-0,04905;638546757119036142
9,125161;1,110688;0,4801854;-0,04905;638546757119096148
9,130161;1,112844;0,4311354;-0,04905;638546757119156142
9,135161;1,114754;0,3820854;-0,04905;638546757119206152
9,140162;1,11642;0,3330353;-0,04905;638546757119266135
9,145162;1,11784;0,2839853;-0,04905;638546757119266135
9,150162;1,119014;0,2349353;-0,04905;638546757119316138
9,155162;1,119944;0,1858853;-0,04905;638546757119366151
9,160162;1,120628;0,1368353;-0,04905;638546757119416152
9,165162;1,121067;0,08778533;-0,04905;638546757119476136
9,170162;1,121261;0,03873533;-0,04905;638546757119526138
9,175162;1,121209;-0,01031467;-0,04905;638546757119586135
9,180162;1,120912;-0,05936468;-0,04905;638546757119636140
9,185163;1,12037;-0,1084147;-0,04905;638546757119686146
9,190163;1,119583;-0,1574647;-0,04905;638546757119746135
9,195163;1,11855;-0,2065147;-0,04905;638546757119796139
9,200163;1,117272;-0,2555647;-0,04905;638546757119846146
9,205163;1,115749;-0,3046147;-0,04905;638546757119906146
9,210163;1,113981;-0,3536647;-0,04905;638546757119966136
9,215163;1,111967;-0,4027147;-0,04905;638546757119966136
9,220163;1,109709;-0,4517647;-0,04905;638546757120016138
9,225163;1,107204;-0,5008147;-0,04905;638546757120066144
9,230164;1,104455;-0,5498646;-0,04905;638546757120126140
9,235164;1,101461;-0,5989146;-0,04905;638546757120186146
9,240164;1,098221;-0,6479646;-0,04905;638546757120246143
9,245164;1,094736;-0,6970146;-0,04905;638546757120296150
9,250164;1,091005;-0,7460645;-0,04905;638546757120356135
9,255164;1,08703;-0,7951145;-0,04905;638546757120406143
9,260164;1,082809;-0,8441645;-0,04905;638546757120466131
9,265164;1,078343;-0,8932145;-0,04905;638546757120466131
9,270164;1,073632;-0,9422644;-0,04905;638546757120516137
9,275165;1,068675;-0,9913144;-0,04905;638546757120566141
9,280165;1,063473;-1,040364;-0,04905;638546757120626135
9,285165;1,058026;-1,089414;-0,04905;638546757120676137
9,290165;1,052334;-1,138464;-0,04905;638546757120736141
9,295165;1,046396;-1,187514;-0,04905;638546757120796144
9,300165;1,040213;-1,236564;-0,04905;638546757120856139
9,305165;1,033785;-1,285614;-0,04905;638546757120916144
9,310165;1,027112;-1,334664;-0,04905;638546757120916144
9,315166;1,020193;-1,383714;-0,04905;638546757120976139
9,320166;1,01303;-1,432764;-0,04905;638546757121026143
9,325166;1,00562;-1,481814;-0,04905;638546757121086140
9,330166;0,9979662;-1,530864;-0,04905;638546757121146132
9,335166;0,9900666;-1,579914;-0,04905;638546757121196135
9,340166;0,9819218;-1,628964;-0,04905;638546757121246136
9,345166;0,9735317;-1,678014;-0,04905;638546757121296136
9,350166;0,9648964;-1,727064;-0,04905;638546757121346139
9,355166;0,9560158;-1,776114;-0,04905;638546757121396141
9,360167;0,94689;-1,825164;-0,04905;638546757121456134
9,365167;0,937519;-1,874214;-0,04905;638546757121506154
9,370167;0,9279026;-1,923264;-0,04905;638546757121566131
9,375167;0,9180411;-1,972314;-0,04905;638546757121566131
9,380167;0,9079342;-2,021364;-0,04905;638546757121616136
9,385167;0,8975822;-2,070414;-0,04905;638546757121666141
9,390167;0,8869848;-2,119464;-0,04905;638546757121716145
9,395167;0,8761423;-2,168514;-0,04905;638546757121776146
9,400167;0,8650544;-2,217564;-0,04905;638546757121836139
9,405168;0,8537214;-2,266614;-0,04905;638546757121896137
9,410168;0,8421431;-2,315665;-0,04905;638546757121946141
9,415168;0,8303195;-2,364715;-0,04905;638546757121996141
9,420168;0,8182507;-2,413765;-0,04905;638546757122046143
9,425168;0,8059366;-2,462815;-0,04905;638546757122096145
9,430168;0,7933773;-2,511865;-0,04905;638546757122146155
9,435168;0,7805727;-2,560915;-0,04905;638546757122196162
9,440168;0,7675229;-2,609965;-0,04905;638546757122256148
9,445168;0,7542278;-2,659015;-0,04905;638546757122306149
9,450169;0,7406875;-2,708065;-0,04905;638546757122356150
9,455169;0,7269019;-2,757115;-0,04905;638546757122406154
9,460169;0,7128711;-2,806165;-0,04905;638546757122466141
9,465169;0,698595;-2,855216;-0,04905;638546757122466141
9,470169;0,6840737;-2,904266;-0,04905;638546757122526131
9,475169;0,6693071;-2,953316;-0,04905;638546757122576151
9,480169;0,6542953;-3,002366;-0,04905;638546757122636147
9,485169;0,6390382;-3,051416;-0,04905;638546757122686149
9,49017;0,6235359;-3,100466;-0,04905;638546757122746144
9,49517;0,6077883;-3,149516;-0,04905;638546757122796149
9,50017;0,5917954;-3,198566;-0,04905;638546757122856141
9,50517;0,5755574;-3,247616;-0,04905;638546757122916135
9,51017;0,559074;-3,296666;-0,04905;638546757122916135
9,51517;0,5423455;-3,345716;-0,04905;638546757122966149
9,52017;0,5253716;-3,394767;-0,04905;638546757123026149
9,52517;0,5081525;-3,443817;-0,04905;638546757123086137
9,53017;0,5161372;2,736736;0,02289709;638546757123136141
9,535171;0,5295756;2,687686;-0,04905;638546757123196150
9,540171;0,5427688;2,638636;-0,04905;638546757123256135
9,545171;0,5557167;2,589586;-0,04905;638546757123306136
9,550171;0,5684194;2,540535;-0,04905;638546757123356138
9,555171;0,5808768;2,491485;-0,04905;638546757123406141
9,560171;0,593089;2,442435;-0,04905;638546757123466144
9,565171;0,6050559;2,393385;-0,04905;638546757123466144
9,570171;0,6167776;2,344335;-0,04905;638546757123516144
9,575171;0,628254;2,295285;-0,04905;638546757123576135
9,580172;0,6394852;2,246235;-0,04905;638546757123626140
9,585172;0,6504711;2,197185;-0,04905;638546757123676150
9,590172;0,6612118;2,148135;-0,04905;638546757123736143
9,595172;0,6717072;2,099085;-0,04905;638546757123796138
9,600172;0,6819574;2,050035;-0,04905;638546757123856140
9,605172;0,6919623;2,000984;-0,04905;638546757123906140
9,610172;0,701722;1,951934;-0,04905;638546757123966137
9,615172;0,7112364;1,902884;-0,04905;638546757123966137
9,620173;0,7205056;1,853835;-0,04905;638546757124016142
9,625173;0,7295295;1,804785;-0,04905;638546757124066153
9,630173;0,7383082;1,755735;-0,04905;638546757124126148
9,635173;0,7468416;1,706685;-0,04905;638546757124186140
9,640173;0,7551298;1,657635;-0,04905;638546757124246140
9,645173;0,7631727;1,608585;-0,04905;638546757124306140
9,650173;0,7709703;1,559535;-0,04905;638546757124356141
9,655173;0,7785228;1,510485;-0,04905;638546757124416141
9,660173;0,78583;1,461435;-0,04905;638546757124416141
9,665174;0,7928919;1,412385;-0,04905;638546757124476144
9,670174;0,7997085;1,363335;-0,04905;638546757124526146
9,675174;0,80628;1,314285;-0,04905;638546757124586134
9,680174;0,8126062;1,265235;-0,04905;638546757124636144
9,685174;0,8186871;1,216185;-0,04905;638546757124696153
9,690174;0,8245227;1,167135;-0,04905;638546757124756137
9,695174;0,8301132;1,118085;-0,04905;638546757124806141
9,700174;0,8354583;1,069035;-0,04905;638546757124856147
9,705174;0,8405583;1,019985;-0,04905;638546757124916142
9,710175;0,845413;0,970935;-0,04905;638546757124916142
9,715175;0,8500224;0,921885;-0,04905;638546757124966143
9,720175;0,8543866;0,872835;-0,04905;638546757125026133
9,725175;0,8585055;0,8237851;-0,04905;638546757125076133
9,730175;0,8623791;0,7747351;-0,04905;638546757125126136
9,735175;0,8660076;0,7256851;-0,04905;638546757125176144
9,740175;0,8693907;0,6766351;-0,04905;638546757125236143
9,745175;0,8725287;0,6275852;-0,04905;638546757125296135
9,750175;0,8754213;0,5785352;-0,04905;638546757125346142
9,755176;0,8780687;0,5294852;-0,04905;638546757125396149
9,760176;0,8804709;0,4804352;-0,04905;638546757125456142
9,765176;0,8826278;0,4313852;-0,04905;638546757125506142
9,770176;0,8845395;0,3823352;-0,04905;638546757125556147
9,775176;0,886206;0,3332852;-0,04905;638546757125616138
9,780176;0,8876271;0,2842352;-0,04905;638546757125616138
9,785176;0,8888031;0,2351852;-0,04905;638546757125666159
9,790176;0,8897337;0,1861352;-0,04905;638546757125726149
9,795177;0,8904192;0,1370852;-0,04905;638546757125776150
9,800177;0,8908594;0,0880352;-0,04905;638546757125836143
9,805177;0,8910543;0,03898519;-0,04905;638546757125886143
9,810177;0,891004;-0,01006481;-0,04905;638546757125946153
9,815177;0,8907084;-0,05911481;-0,04905;638546757126006146
9,820177;0,8901675;-0,1081648;-0,04905;638546757126066146
9,825177;0,8893815;-0,1572148;-0,04905;638546757126066146
9,830177;0,8883501;-0,2062648;-0,04905;638546757126116154
9,835177;0,8870736;-0,2553148;-0,04905;638546757126176133
9,840178;0,8855518;-0,3043648;-0,04905;638546757126226165
9,845178;0,8837847;-0,3534148;-0,04905;638546757126286140
9,850178;0,8817723;-0,4024648;-0,04905;638546757126336140
9,855178;0,8795148;-0,4515148;-0,04905;638546757126396137
9,860178;0,877012;-0,5005648;-0,04905;638546757126456139
9,865178;0,8742639;-0,5496148;-0,04905;638546757126506148
9,870178;0,8712705;-0,5986648;-0,04905;638546757126566137
9,875178;0,868032;-0,6477147;-0,04905;638546757126566137
9,880178;0,8645481;-0,6967647;-0,04905;638546757126616143
9,885179;0,8608191;-0,7458147;-0,04905;638546757126666143
9,890179;0,8568448;-0,7948647;-0,04905;638546757126716146
9,895179;0,8526252;-0,8439146;-0,04905;638546757126776139
9,900179;0,8481604;-0,8929646;-0,04905;638546757126826140
9,905179;0,8434503;-0,9420146;-0,04905;638546757126886141
9,910179;0,838495;-0,9910645;-0,04905;638546757126936145
9,915179;0,8332944;-1,040115;-0,04905;638546757126996144
9,920179;0,8278486;-1,089164;-0,04905;638546757127046147
9,925179;0,8221575;-1,138214;-0,04905;638546757127096149
9,93018;0,8162212;-1,187264;-0,04905;638546757127146150
9,93518;0,8100396;-1,236314;-0,04905;638546757127196152
9,94018;0,8036128;-1,285364;-0,04905;638546757127256144
9,94518;0,7969407;-1,334414;-0,04905;638546757127316138
9,95018;0,7900234;-1,383464;-0,04905;638546757127316138
9,95518;0,7828608;-1,432514;-0,04905;638546757127366144
9,96018;0,775453;-1,481564;-0,04905;638546757127426138
9,96518;0,7677999;-1,530614;-0,04905;638546757127476141
9,970181;0,7599016;-1,579664;-0,04905;638546757127526146
9,975181;0,751758;-1,628714;-0,04905;638546757127586140
9,980181;0,7433692;-1,677764;-0,04905;638546757127646134
9,985181;0,7347351;-1,726814;-0,04905;638546757127696146
9,990181;0,7258558;-1,775864;-0,04905;638546757127756141
9,995181;0,7167313;-1,824914;-0,04905;638546757127806142
10,00018;0,7073615;-1,873964;-0,04905;638546757127866132
10,00518;0,6977464;-1,923014;-0,04905;638546757127866132
10,01018;0,6878861;-1,972064;-0,04905;638546757127916151
10,01518;0,6777805;-2,021114;-0,04905;638546757127966151
