Time; Position; Velocity; Acceleration
3,519997;6,486503;1,320909;-0,04905
3,539997;6,515847;1,075659;-0,04905
3,559997;6,53051;0,9285092;-0,04905
3,579997;6,550044;0,6832594;-0,04905
3,599997;6,561256;0,4870594;-0,04905
3,619997;6,567091;0,3399094;-0,04905
3,639997;6,57191;0,09465942;-0,04905
3,659997;6,571859;-0,05249059;-0,04905
3,679997;6,568357;-0,2486906;-0,04905
3,699997;6,558461;-0,4939406;-0,04905
3,719997;6,54958;-0,6410906;-0,04905
3,739997;6,529874;-0,8863405;-0,04905
3,759997;6,509695;-1,08254;-0,04905
3,779997;6,491985;-1,22969;-0,04905
3,799997;6,457563;-1,47494;-0,04905
3,819997;6,425612;-1,67114;-0,04905
3,839997;6,389737;-1,86734;-0,04905
3,859997;6,360256;-2,01449;-0,04905
3,879997;6,306215;-2,25974;-0,04905
3,899997;6,258568;-2,455941;-0,04905
3,919997;6,193491;-2,701191;-0,04905
3,939997;6,151501;-2,848341;-0,04905
3,959997;6,092082;-3,044542;-0,04905
3,979997;6,028738;-3,240742;-0,04905
3,999997;5,961471;-3,436943;-0,04905
4,019997;5,908445;-3,584093;-0,04905
4,039997;5,815164;-3,829343;-0,04905
4,059997;5,756252;-3,976494;-0,04905
4,079997;5,653161;-4,221743;-0,04905
4,099997;5,566274;-4,417943;-0,04905
4,119997;5,498533;-4,565092;-0,04905
4,139997;5,380727;-4,810341;-0,04905
4,159997;5,282068;-5,006541;-0,04905
4,179997;5,205499;-5,15369;-0,04905
4,199997;5,072978;-5,39894;-0,04905
4,219997;4,990522;-5,546089;-0,04905
4,239997;4,848191;-5,791338;-0,04905
4,259997;4,729911;-5,987538;-0,04905
4,279997;4,638627;-6,134687;-0,04905
4,299997;4,481581;-6,379937;-0,04905
4,319997;4,35153;-6,576136;-0,04905
4,339997;4,217555;-6,772336;-0,04905
4,359997;4,114498;-6,919485;-0,04905
4,379997;3,973656;-7,115685;-0,04905
4,399997;3,792085;-7,360934;-0,04905
4,419997;3,642414;-7,557133;-0,04905
4,439997;3,527585;-7,704283;-0,04905
4,459997;3,3313;-7,949532;-0,04905
4,479997;3,210585;-8,096683;-0,04905
4,499997;3,046199;-8,292884;-0,04905
4,519997;2,835198;-8,538136;-0,04905
4,539997;2,705655;-8,685287;-0,04905
4,559997;2,484844;-8,930538;-0,04905
4,579997;2,349414;-9,077689;-0,04905
4,599997;2,165408;-9,27389;-0,04905
4,619997;1,977477;-9,470092;-0,04905
4,639997;1,785623;-9,666293;-0,04905
4,659997;1,540287;-9,911545;-0,04905
4,679996;1,339603;-10,10775;-0,04905
4,699996;1,134996;-10,30395;-0,04905
4,719996;0,9789652;-10,4511;-0,04905
4,739996;0,7674907;-10,6473;-0,04905
4,759996;0,6037253;8,637269;0,04691498
4,779996;0,7740182;8,441068;-0,04905
4,799996;0,940387;8,244866;-0,04905
4,819996;1,102832;8,048665;-0,04905
4,839996;1,261353;7,852466;-0,04905
4,859996;1,377668;7,705316;-0,04905
4,879996;1,566622;7,460067;-0,04905
4,899996;1,677052;7,312917;-0,04905
4,919996;1,856196;7,067668;-0,04905
4,939996;1,960739;6,920518;-0,04905
4,959996;2,130074;6,675269;-0,04905
4,979996;2,228731;6,52812;-0,04905
4,999996;2,356841;6,33192;-0,04905
5,019996;2,511461;6,086671;-0,04905
5,039996;2,601289;5,939521;-0,04905
5,059996;2,717627;5,743322;-0,04905
5,079996;2,830041;5,547122;-0,04905
5,099996;2,96504;5,301873;-0,04905
5,119996;3,043097;5,154724;-0,04905
5,139996;3,143739;4,958524;-0,04905
5,159996;3,240457;4,762325;-0,04905
5,179996;3,355836;4,517076;-0,04905
5,199996;3,422121;4,369926;-0,04905
5,219996;3,52769;4,124677;-0,04905
5,239996;3,588089;3,977527;-0,04905
5,259996;3,683848;3,732276;-0,04905
5,279996;3,756041;3,536076;-0,04905
5,299996;3,807611;3,388926;-0,04905
5,319996;3,888655;3,143675;-0,04905
5,339996;3,949076;2,947475;-0,04905
5,359996;4,005573;2,751275;-0,04905
5,379996;4,045371;2,604124;-0,04905
5,399996;4,095001;2,407924;-0,04905
5,419996;4,140707;2,211724;-0,04905
5,439996;4,182489;2,015523;-0,04905
5,459996;4,220347;1,819323;-0,04905
5,479996;4,262152;1,574073;-0,04905
5,499996;4,291181;1,377874;-0,04905
5,519996;4,316286;1,181674;-0,04905
5,539996;4,332539;1,034524;-0,04905
5,559996;4,354723;0,7892739;-0,04905
5,579996;4,36509;0,6421239;-0,04905
5,599996;4,377465;0,396874;-0,04905
5,619996;4,381947;0,249724;-0,04905
5,639996;4,384511;0,004473954;-0,04905
5,659996;4,383107;-0,1426761;-0,04905
5,679996;4,375862;-0,3879261;-0,04905
5,699996;4,365651;-0,5841261;-0,04905
5,719995;4,355417;-0,731276;-0,04905
5,739995;4,338339;-0,9274759;-0,04905
5,759995;4,311473;-1,172726;-0,04905
5,779995;4,292411;-1,319876;-0,04905
5,799995;4,255735;-1,565126;-0,04905
5,819995;4,22198;-1,761325;-0,04905
5,839995;4,194088;-1,908475;-0,04905
5,859995;4,153467;-2,104676;-0,04905
5,879995;4,097171;-2,349926;-0,04905
5,899995;4,060451;-2,497076;-0,04905
5,919995;3,994345;-2,742327;-0,04905
5,939995;3,937047;-2,938527;-0,04905
5,959995;3,891497;-3,085677;-0,04905
5,979995;3,810676;-3,330928;-0,04905
5,999995;3,759241;-3,478078;-0,04905
6,019995;3,66861;-3,723329;-0,04905
6,039995;3,591691;-3,919529;-0,04905
6,059995;3,510848;-4,115729;-0,04905
6,079995;3,447641;-4,262878;-0,04905
6,099995;3,33739;-4,508128;-0,04905
6,119995;3,244775;-4,704327;-0,04905
6,139995;3,148236;-4,900527;-0,04905
6,159995;3,073256;-5,047676;-0,04905
6,179995;2,943386;-5,292925;-0,04905
6,199995;2,86252;-5,440075;-0,04905
6,219995;2,72284;-5,685324;-0,04905
6,239995;2,636088;-5,832474;-0,04905
6,259995;2,486598;-6,077723;-0,04905
6,279995;2,393961;-6,224873;-0,04905
6,299995;2,267011;-6,421072;-0,04905
6,319995;2,102805;-6,666321;-0,04905
6,339995;1,967026;-6,862521;-0,04905
6,359995;1,827323;-7,05872;-0,04905
6,379995;1,683696;-7,25492;-0,04905
6,399995;1,573401;-7,402069;-0,04905
6,419995;1,384671;-7,647318;-0,04905
6,439995;1,268489;-7,794468;-0,04905
6,459995;1,069949;-8,039718;-0,04905
6,479995;0,906702;-8,235919;-0,04905
6,499995;0,7816917;-8,38307;-0,04905
6,519995;0,5684361;-8,628322;-0,04905
6,539995;0,6183349;6,82127;-0,04905
6,559995;0,7523078;6,625071;-0,04905
