Time;Position;Velocity;Acceleration;ActualTime
48,95125;0,7142524;-0,3057933;-0,04905;638546765152435133
48,95625;0,7124782;-0,3548433;-0,04905;638546765152485141
48,96125;0,7104588;-0,4038933;-0,04905;638546765152545131
48,96626;0,708194;-0,4529433;-0,04905;638546765152605139
48,97126;0,7056841;-0,5019933;-0,04905;638546765152605139
48,97626;0,7029288;-0,5510433;-0,04905;638546765152655147
48,98126;0,6999284;-0,6000932;-0,04905;638546765152715156
48,98626;0,6966827;-0,6491432;-0,04905;638546765152775138
48,99126;0,6931917;-0,6981932;-0,04905;638546765152825148
48,99626;0,6894555;-0,7472432;-0,04905;638546765152875178
49,00126;0,685474;-0,7962931;-0,04905;638546765152935142
49,00626;0,6812473;-0,8453431;-0,04905;638546765152995141
49,01126;0,6767753;-0,8943931;-0,04905;638546765153055144
49,01627;0,6720581;-0,9434431;-0,04905;638546765153055144
49,02127;0,6670957;-0,992493;-0,04905;638546765153105144
49,02627;0,6618879;-1,041543;-0,04905;638546765153165138
49,03127;0,656435;-1,090593;-0,04905;638546765153215150
49,03627;0,6507367;-1,139643;-0,04905;638546765153275146
49,04127;0,6447933;-1,188693;-0,04905;638546765153335143
49,04627;0,6386046;-1,237743;-0,04905;638546765153385145
49,05127;0,6321706;-1,286793;-0,04905;638546765153435149
49,05627;0,6254914;-1,335843;-0,04905;638546765153485159
49,06128;0,6185669;-1,384893;-0,04905;638546765153545137
49,06628;0,6113972;-1,433943;-0,04905;638546765153595151
49,07128;0,6039823;-1,482993;-0,04905;638546765153655150
49,07628;0,5963221;-1,532043;-0,04905;638546765153655150
49,08128;0,5884166;-1,581093;-0,04905;638546765153715137
49,08628;0,5802659;-1,630143;-0,04905;638546765153765140
49,09128;0,5718699;-1,679193;-0,04905;638546765153815140
49,09628;0,5632287;-1,728243;-0,04905;638546765153865145
49,10128;0,5543423;-1,777293;-0,04905;638546765153925143
49,10629;0,5452105;-1,826343;-0,04905;638546765153975143
49,11129;0,5358336;-1,875393;-0,04905;638546765154035149
49,11629;0,5262114;-1,924443;-0,04905;638546765154095129
49,12129;0,5163439;-1,973493;-0,04905;638546765154145144
49,12629;0,5062312;-2,022542;-0,04905;638546765154195150
49,13129;0,5122261;1,594428;0,02950772;638546765154245153
49,13629;0,519953;1,545378;-0,04905;638546765154305140
49,14129;0,5274346;1,496328;-0,04905;638546765154305140
49,14629;0,534671;1,447278;-0,04905;638546765154365133
49,15129;0,5416622;1,398228;-0,04905;638546765154425134
49,1563;0,548408;1,349178;-0,04905;638546765154475161
49,1613;0,5549087;1,300128;-0,04905;638546765154535127
49,1663;0,5611641;1,251078;-0,04905;638546765154585152
49,1713;0,5671742;1,202028;-0,04905;638546765154645140
49,1763;0,5729391;1,152978;-0,04905;638546765154705139
49,1813;0,5784587;1,103928;-0,04905;638546765154705139
49,1863;0,5837331;1,054878;-0,04905;638546765154755142
49,1913;0,5887623;1,005828;-0,04905;638546765154805158
49,1963;0,5935462;0,9567782;-0,04905;638546765154865139
49,20131;0,5980848;0,9077282;-0,04905;638546765154925136
49,20631;0,6023782;0,8586782;-0,04905;638546765154985136
49,21131;0,6064264;0,8096282;-0,04905;638546765155035145
49,21631;0,6102293;0,7605783;-0,04905;638546765155095144
49,22131;0,6137869;0,7115283;-0,04905;638546765155155135
49,22631;0,6170993;0,6624783;-0,04905;638546765155155135
49,23131;0,6201664;0,6134284;-0,04905;638546765155215136
49,23631;0,6229883;0,5643784;-0,04905;638546765155265141
49,24131;0,6255649;0,5153284;-0,04905;638546765155315143
49,24632;0,6278963;0,4662784;-0,04905;638546765155375133
49,25132;0,6299825;0,4172284;-0,04905;638546765155425135
49,25632;0,6318234;0,3681784;-0,04905;638546765155475135
49,26132;0,633419;0,3191284;-0,04905;638546765155525138
49,26632;0,6347694;0,2700784;-0,04905;638546765155575142
49,27132;0,6358745;0,2210284;-0,04905;638546765155635139
49,27632;0,6367344;0,1719784;-0,04905;638546765155685140
49,28132;0,6373491;0,1229284;-0,04905;638546765155745146
49,28632;0,6377184;0,07387838;-0,04905;638546765155805138
49,29132;0,6378426;0,02482837;-0,04905;638546765155805138
49,29633;0,6377215;-0,02422163;-0,04905;638546765155855163
49,30133;0,6373551;-0,07327163;-0,04905;638546765155915139
49,30633;0,6367435;-0,1223216;-0,04905;638546765155975121
49,31133;0,6358867;-0,1713716;-0,04905;638546765156035116
