Time;Position;Velocity;Acceleration;ActualTime
0.5499997;4.22496;7.162848;-0.04905;638546764693601304
0.5549996;4.260529;7.113799;-0.04905;638546764693651306
0.5599996;4.295853;7.064749;-0.04905;638546764693701882
0.5649996;4.330931;7.015699;-0.04905;638546764693757375
0.5699996;4.365765;6.966649;-0.04905;638546764693807714
0.5749996;4.400352;6.917599;-0.04905;638546764693867672
0.5799996;4.434695;6.868549;-0.04905;638546764693867672
0.5849996;4.468793;6.819499;-0.04905;638546764693917922
0.5899996;4.502645;6.77045;-0.04905;638546764693973352
0.5949996;4.536252;6.7214;-0.04905;638546764694023662
0.5999996;4.569614;6.67235;-0.04905;638546764694073930
0.6049996;4.60273;6.6233;-0.04905;638546764694124511
0.6099996;4.635602;6.57425;-0.04905;638546764694174512
0.6149996;4.668228;6.5252;-0.04905;638546764694224769
0.6199996;4.700608;6.476151;-0.04905;638546764694275059
0.6249996;4.732744;6.427101;-0.04905;638546764694325334
0.6299996;4.764634;6.378051;-0.04905;638546764694380708
0.6349996;4.796279;6.329001;-0.04905;638546764694435826
0.6399996;4.827679;6.279951;-0.04905;638546764694490979
0.6449996;4.858833;6.230901;-0.04905;638546764694541259
0.6499996;4.889742;6.181851;-0.04905;638546764694596382
0.6549996;4.920406;6.132802;-0.04905;638546764694651528
0.6599995;4.950825;6.083752;-0.04905;638546764694701835
0.6649995;4.980999;6.034702;-0.04905;638546764694757161
0.6699995;5.010927;5.985652;-0.04905;638546764694807779
0.6749995;5.04061;5.936602;-0.04905;638546764694863521
0.6799995;5.070047;5.887552;-0.04905;638546764694863521
0.6849995;5.09924;5.838502;-0.04905;638546764694913820
0.6899995;5.128187;5.789453;-0.04905;638546764694968922
0.6949995;5.156889;5.740403;-0.04905;638546764695019311
0.6999995;5.185346;5.691353;-0.04905;638546764695069633
0.7049995;5.213557;5.642303;-0.04905;638546764695124730
0.7099995;5.241524;5.593253;-0.04905;638546764695179885
0.7149995;5.269245;5.544203;-0.04905;638546764695230231
0.7199995;5.296721;5.495153;-0.04905;638546764695280595
0.7249995;5.323951;5.446104;-0.04905;638546764695330858
0.7299995;5.350936;5.397054;-0.04905;638546764695381078
0.7349995;5.377676;5.348004;-0.04905;638546764695431741
0.7399995;5.404171;5.298954;-0.04905;638546764695487108
0.7449995;5.430421;5.249904;-0.04905;638546764695537756
0.7499995;5.456425;5.200854;-0.04905;638546764695592906
0.7549995;5.482184;5.151804;-0.04905;638546764695648185
0.7599995;5.507698;5.102755;-0.04905;638546764695698322
0.7649994;5.532967;5.053705;-0.04905;638546764695753716
0.7699994;5.55799;5.004655;-0.04905;638546764695803954
0.7749994;5.582768;4.955605;-0.04905;638546764695859085
0.7799994;5.607301;4.906555;-0.04905;638546764695909392
0.7849994;5.631588;4.857505;-0.04905;638546764695909392
0.7899994;5.655631;4.808455;-0.04905;638546764695959751
0.7949994;5.679428;4.759406;-0.04905;638546764696014832
0.7999994;5.70298;4.710356;-0.04905;638546764696070020
