Time;Position;Velocity;Acceleration;ActualTime
1.064999;6.065836;3.876508;-0.04905;638544989946321096
1.069999;6.084973;3.827457;-0.04905;638544989946371158
1.074999;6.103865;3.778407;-0.04905;638544989946421994
1.079999;6.122512;3.729357;-0.04905;638544989946479436
1.084999;6.140913;3.680307;-0.04905;638544989946537992
1.089999;6.15907;3.631257;-0.04905;638544989946593343
1.094999;6.17698;3.582207;-0.04905;638544989946653336
1.099999;6.194646;3.533157;-0.04905;638544989946706797
1.104999;6.212067;3.484107;-0.04905;638544989946756801
1.109999;6.229242;3.435057;-0.04905;638544989946809109
1.114999;6.246172;3.386007;-0.04905;638544989946862807
1.119999;6.262857;3.336957;-0.04905;638544989946918828
1.124999;6.279297;3.287906;-0.04905;638544989946918828
1.129999;6.295491;3.238856;-0.04905;638544989946980481
1.134999;6.31144;3.189806;-0.04905;638544989947033910
1.139999;6.327144;3.140756;-0.04905;638544989947093909
1.144999;6.342603;3.091706;-0.04905;638544989947144109
1.149999;6.357816;3.042656;-0.04905;638544989947199967
1.154999;6.372784;2.993606;-0.04905;638544989947250641
1.159999;6.387507;2.944556;-0.04905;638544989947301399
1.164999;6.401985;2.895506;-0.04905;638544989947356639
1.169999;6.416217;2.846456;-0.04905;638544989947416007
1.174999;6.430204;2.797405;-0.04905;638544989947416007
1.179999;6.443946;2.748355;-0.04905;638544989947467366
1.184999;6.457442;2.699305;-0.04905;638544989947520780
1.189999;6.470694;2.650255;-0.04905;638544989947577262
1.194999;6.4837;2.601205;-0.04905;638544989947627811
1.199999;6.49646;2.552155;-0.04905;638544989947680938
1.204999;6.508976;2.503105;-0.04905;638544989947734257
1.209999;6.521246;2.454055;-0.04905;638544989947789799
1.214999;6.533271;2.405005;-0.04905;638544989947844984
1.219999;6.545051;2.355955;-0.04905;638544989947901507
1.224999;6.556586;2.306905;-0.04905;638544989947951517
1.229999;6.567875;2.257854;-0.04905;638544989948005079
1.234999;6.578919;2.208804;-0.04905;638544989948060941
1.239999;6.589718;2.159754;-0.04905;638544989948112848
1.244999;6.600271;2.110704;-0.04905;638544989948169478
1.249999;6.610579;2.061654;-0.04905;638544989948169478
1.254999;6.620643;2.012604;-0.04905;638544989948228308
1.259999;6.63046;1.963554;-0.04905;638544989948278965
1.264999;6.640033;1.914504;-0.04905;638544989948329785
1.269999;6.64936;1.865454;-0.04905;638544989948384903
1.274999;6.658442;1.816404;-0.04905;638544989948435137
1.279999;6.667279;1.767354;-0.04905;638544989948491443
1.284999;6.67587;1.718304;-0.04905;638544989948542865
1.289999;6.684216;1.669254;-0.04905;638544989948598143
1.294999;6.692317;1.620204;-0.04905;638544989948657023
1.299999;6.700173;1.571154;-0.04905;638544989948711308
1.304999;6.707784;1.522104;-0.04905;638544989948763078
1.309999;6.715149;1.473054;-0.04905;638544989948819033
1.314999;6.722269;1.424004;-0.04905;638544989948819033
1.319999;6.729144;1.374954;-0.04905;638544989948870876
1.324999;6.735773;1.325904;-0.04905;638544989948920880
1.329999;6.742157;1.276854;-0.04905;638544989948972094
1.334999;6.748296;1.227804;-0.04905;638544989949027728
1.339999;6.75419;1.178754;-0.04905;638544989949083961
1.344999;6.759839;1.129704;-0.04905;638544989949146995
1.349999;6.765242;1.080655;-0.04905;638544989949199244
1.354999;6.7704;1.031605;-0.04905;638544989949253789
1.359999;6.775312;0.9825546;-0.04905;638544989949304811
1.364999;6.77998;0.9335046;-0.04905;638544989949355688
1.369999;6.784402;0.8844546;-0.04905;638544989949411111
1.374999;6.788579;0.8354046;-0.04905;638544989949467245
1.379999;6.792511;0.7863547;-0.04905;638544989949467245
1.384999;6.796198;0.7373047;-0.04905;638544989949519012
1.389999;6.799639;0.6882547;-0.04905;638544989949573111
1.394999;6.802835;0.6392047;-0.04905;638544989949627855
1.399999;6.805786;0.5901548;-0.04905;638544989949679748
1.404999;6.808492;0.5411048;-0.04905;638544989949732021
1.409999;6.810952;0.4920548;-0.04905;638544989949790602
1.414999;6.813167;0.4430048;-0.04905;638544989949841570
1.419999;6.815137;0.3939548;-0.04905;638544989949901457
1.424999;6.816862;0.3449048;-0.04905;638544989949952327
1.429999;6.818341;0.2958548;-0.04905;638544989950006865
1.434999;6.819575;0.2468048;-0.04905;638544989950056932
1.439999;6.820564;0.1977548;-0.04905;638544989950107832
1.444999;6.821307;0.1487048;-0.04905;638544989950164896
1.449999;6.821805;0.09965476;-0.04905;638544989950164896
1.454999;6.822059;0.05060476;-0.04905;638544989950217254
1.459999;6.822066;0.001554757;-0.04905;638544989950268991
